Cat,Name,Smiles,score_active,pred_active
S9328,"5,6,7-Trimethoxyflavone",COC1=CC2=C(C(=O)C=C(O2)C3=CC=CC=C3)C(=C1OC)OC,0.16165843344192335,0
S9329,Orcinol,CC1=CC(=CC(=C1)O)O,0.3530451861791839,0
S9338,Octyl gallate,CCCCCCCCOC(=O)C1=CC(=C(O)C(=C1)O)O,0.4140462770035226,0
S9355,"2,4'-Dihydroxybenzophenone",OC1=CC=C(C=C1)C(=O)C2=CC=CC=C2O,0.32584678498846803,0
S9375,2'-Hydroxyacetophenone,CC(=O)C1=CC=CC=C1O,0.2937189122249634,0
S9378,"4',5-Dihydroxyflavone",OC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3O,0.3142480879757379,0
S9380,"5,7-Dihydroxy-4-methylcoumarin",CC1=CC(=O)OC2=C1C(=CC(=C2)O)O,0.29183424719129375,0
S9384,Sophocarpine Monohydrate,O.O=C1C=CCC2C3CCCN4CCCC(CN12)C34,0.3510249392101141,0
S9387,Maackiain,OC1=CC2=C(C=C1)C3OC4=C(C=C5OCOC5=C4)C3CO2,0.41673183911546563,0
S9397,Alliin,NC(C[S](=O)CC=C)C(O)=O,0.429652251530539,0
S9399,"1,2,3,4,6-O-Pentagalloylglucose",OC1=C(O)C(=CC(=C1)C(=O)OCC2OC(OC(=O)C3=CC(=C(O)C(=C3)O)O)C(OC(=O)C4=CC(=C(O)C(=C4)O)O)C(OC(=O)C5=CC(=C(O)C(=C5)O)O)C2OC(=O)C6=CC(=C(O)C(=C6)O)O)O,0.5159353119285877,0
S9401,"3,6'-Disinapoyl sucrose",COC1=CC(=CC(=C1O)OC)\C=C\C(=O)OCC2OC(OC3(CO)OC(CO)C(O)C3OC(=O)/C=C/C4=CC(=C(O)C(=C4)OC)OC)C(O)C(O)C2O,0.5321717648968207,0
S9402,(20R)-Protopanaxadiol,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC23C,0.45729777253462073,0
S9403,Ecliptasaponin A,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(O)=O,0.45697722074187413,0
S9406,Sauchinone,CC1CC2C3C(C1C)C4=C(OC35OCOC5=CC2=O)C=C6OCOC6=C4,0.3519394084561509,0
S9407,Angoroside C,COC1=CC=C(CCOC2OC(COC3OCC(O)C(O)C3O)C(OC(=O)/C=C/C4=CC=C(O)C(=C4)OC)C(OC5OC(C)C(O)C(O)C5O)C2O)C=C1O,0.5900978597863512,0
S9409,Kavain,COC1=CC(=O)OC(C1)\C=C\C2=CC=CC=C2,0.32082636994948255,0
S9411,Liensinine,COC1=CC2=C(C=C1OC)C(CC3=CC=C(O)C(=C3)OC4=CC5=C(CCN(C)C5CC6=CC=C(O)C=C6)C=C4OC)N(C)CC2,0.46034397278912004,0
S9412,Flavokawain B,COC1=CC(=C(C(=C1)O)C(=O)\C=C\C2=CC=CC=C2)OC,0.44290359560017806,0
S9417,Homoplantaginin,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=C3OC(=CC(=O)C3=C1O)C4=CC=C(O)C=C4,0.34886856241201086,0
S9418,Parishin B,OCC1OC(OC2=CC=C(COC(=O)CC(O)(CC(O)=O)C(=O)OCC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C=C3)C=C2)C(O)C(O)C1O,0.3994207110033052,0
S9421,Demethylnobiletin,COC1=CC=C(C=C1OC)C2=CC(=O)C3=C(O2)C(=C(OC)C(=C3O)OC)OC,0.23858310214625347,0
S9423,Narcissoside,COC1=C(O)C=CC(=C1)C2=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C(=O)C5=C(O)C=C(O)C=C5O2,0.45132272000055845,0
S9425,Trifolirhizin,OCC1OC(OC2=CC3=C(C=C2)C4OC5=C(C=C6OCOC6=C5)C4CO3)C(O)C(O)C1O,0.4749292584655342,0
S9428,Brazilin,OC1=CC2=C(C=C1)C3C4=CC(=C(O)C=C4CC3(O)CO2)O,0.5248923540866878,0
S9432,Ginkgolic Acid,CCCCCC\C=C/CCCCCCCC1=CC=CC(=C1C(O)=O)O,0.2931761532469362,0
S9434,8-Gingerol,CCCCCCCC(O)CC(=O)CCC1=CC=C(O)C(=C1)OC,0.42605103307045594,0
S9437,Echinatin,COC1=CC(=CC=C1\C=C\C(=O)C2=CC=C(O)C=C2)O,0.4677920778968994,0
S9438,Isosakuranetin,COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(O)C=C3O,0.40403917926173083,0
S9440,Naringenin chalcone,OC1=CC=C(C=C1)/C=C/C(=O)C2=C(O)C=C(O)C=C2O,0.5099524608004371,0
S9441,Sibiricose A5,COC1=CC(=CC=C1O)/C=C/C(=O)OC2C(O)C(CO)OC2(CO)OC3OC(CO)C(O)C(O)C3O,0.5923451426370192,0
S9442,Bergaptol,OC1=C2C=COC2=CC3=C1C=CC(=O)O3,0.19325880520338093,0
S9443,Schisantherin B,COC1=C(OC)C(=C2C(=C1)C(OC(=O)\C(C)=C/C)C(C)(O)C(C)CC3=C2C(=C4OCOC4=C3)OC)OC,0.4524183019137931,0
S9445,Ginkgolic Acid (C13:0),CCCCCCCCCCCCCC1=CC=CC(=C1C(O)=O)O,0.2880672201096792,0
S9455,Isorhamnetin 3-O-neohesperoside,COC1=CC(=CC=C1O)C2=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C(=O)C5=C(O2)C=C(O)C=C5O,0.44744459121322216,0
S9473,Nuzhenide,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)\C(=C\C)C1CC(=O)OCC3OC(OCCC4=CC=C(O)C=C4)C(O)C(O)C3O,0.43622238845598105,0
S9479,Complanatoside A,OCC1OC(OC2=C(O)C=C(C=C2O)C3=C(OC4OC(CO)C(O)C(O)C4O)C(=O)C5=C(O)C=C(O)C=C5O3)C(O)C(O)C1O,0.44149558297124464,0
S9487,Praeruptorin C,C\C=C(C)/C(=O)OC1C(OC(=O)CC(C)C)C2=C(OC1(C)C)C=CC3=C2OC(=O)C=C3,0.3324389505788338,0
S9491,(+)-Guaiacin,COC1=C(O)C=CC(=C1)C2C(C)C(C)CC3=C2C=C(O)C(=C3)OC,0.5191343099021719,0
S9502,Madecassic acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC34C)C2C1C)C(O)=O,0.4733392810057336,0
S9503,Fraxetin,COC1=CC2=C(OC(=O)C=C2)C(=C1O)O,0.2871434317740858,0
S9514,Rotundic acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C2C1(C)O)C(O)=O,0.4419552299064445,0
S9552,Farrerol,CC1=C(O)C2=C(OC(CC2=O)C3=CC=C(O)C=C3)C(=C1O)C,0.40211684669264613,0
S9557,Isobergapten,COC1=C2C=CC(=O)OC2=C3C=COC3=C1,0.18752620374497148,0
S6648,PF-06282999,COC1=C(C=C(Cl)C=C1)C2=CC(=O)NC(=S)N2CC(N)=O,0.369309670493728,0
S6714,INH14,CCC1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,0.31969497346889597,0
S8901,Taletrectinib (DS-6051b),CC(N)COC1=CC=C(C=C1)C2=CN=C3C=CC(=N[N]23)NC(C)C4=CC(=CC=C4)F.OC(=O)CCCCC(O)=O,0.4140251870862232,0
S9024,3-O-Acetyl-11-keto-β-boswellic acid (AKBA),CC1CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(C)=O)C(C)(C5CCC34C)C(O)=O)C2C1C,0.42033494015188655,0
S9050,Boldine,COC1=C(O)C=C2CC3N(C)CCC4=CC(=C(OC)C(=C34)C2=C1)O,0.452467786112175,0
S9053,Irisflorentin,COC1=CC(=CC(=C1OC)OC)C2=COC3=CC4=C(OCO4)C(=C3C2=O)OC,0.24945203890108528,0
S9102,Magnolin,COC1=C(OC)C=C(C=C1)C2OCC3C2COC3C4=CC(=C(OC)C(=C4)OC)OC,0.48367681697983933,0
S9110,Morin,OC1=CC(=C(C=C1)C2=C(O)C(=O)C3=C(O2)C=C(O)C=C3O)O,0.4339936251383768,0
S9111,Isorhamnetin,COC1=C(O)C=CC(=C1)C2=C(O)C(=O)C3=C(O2)C=C(O)C=C3O,0.46793317486993297,0
S9123,Eriodictyol,OC1=CC2=C(C(=O)CC(O2)C3=CC(=C(O)C=C3)O)C(=C1)O,0.605299912530788,1
S9183,Ruscogenin,CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CC(O)C6(C)C5CCC4(C)C3C2C,0.48725519119608135,0
S9192,Vitexin,OCC1OC(C(O)C(O)C1O)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=CC=C(O)C=C4,0.37656883931715196,0
S9248,Homoorientin,OCC1OC(C(O)C(O)C1O)C2=C(O)C3=C(OC(=CC3=O)C4=CC(=C(O)C=C4)O)C=C2O,0.5060447027264652,0
S9270,Dracohodin perochlorate,COC1=C(C)C(=CC2=C1C=CC(=[O+]2)C3=CC=CC=C3)O.[O-][Cl](=O)(=O)=O,0.3110695929845833,0
S9285,Fargesin,COC1=CC=C(C=C1OC)C2OCC3C2COC3C4=CC5=C(OCO5)C=C4,0.49484129823084544,0
S9288,Casticin,COC1=C(O)C=C(C=C1)C2=C(OC)C(=O)C3=C(O2)C=C(OC)C(=C3O)OC,0.31844690942031834,0
S9294,Gelsemine,CN1CC2(C=C)C3CC4OCC3C1C2C45C(=O)NC6=CC=CC=C56,0.4603953548736683,0
S6647,Bardoxolone,CC1(C)CCC2(CCC3(C)C(C2C1)C(=O)C=C4C5(C)C=C(C#N)C(=O)C(C)(C)C5CCC34C)C(O)=O,0.4041266430557772,0
S9096,ligustroflavone,CC1OC(OCC2OC(OC3=CC(=C4C(=O)C=C(OC4=C3)C5=CC=C(O)C=C5)O)C(OC6OC(C)C(O)C(O)C6O)C(O)C2O)C(O)C(O)C1O,0.3804648268075644,0
S9131,Punicalagin,OC1COC(=O)C2=CC(=C(O)C(=C2C3=C4C(=O)OC5=C(O)C(=C(C6=C5C4=C(OC6=O)C(=C3O)O)C7=C(C=C(O)C(=C7O)O)C(=O)OC1C8OC(=O)C9=CC(=C(O)C(=C9C%10=C(C=C(O)C(=C%10O)O)C(=O)OC8C=O)O)O)O)O)O,0.4119311973358139,0
S9215,Pinoresinol diglucoside,COC1=CC(=CC=C1OC2OC(CO)C(O)C(O)C2O)C3OCC4C3COC4C5=CC=C(OC6OC(CO)C(O)C(O)C6O)C(=C5)OC,0.5316234451897196,0
S9235,Didymin,COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C=C3O,0.4415358952133574,0
S9290,Linarin,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O)C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C=C3O2,0.35712228968575915,0
S0788,ML 210,CC1=C(C(=NO1)C(=O)N2CCN(CC2)C(C3=CC=C(Cl)C=C3)C4=CC=C(Cl)C=C4)[N+]([O-])=O,0.45092419378867793,0
S6790,Ellipticine hydrochloride,Cl.CC1=C2C=CN=CC2=C(C)C3=C1[NH]C4=CC=CC=C34,0.4409811000680367,0
S8953,ASP4132,COC1=NC=C(CN2CCC(CC2)C3=CC=C4[NH]C(=NC4=C3)C(=O)N5CCN(CC5)CC6=CC=C(C=C6)C(F)(F)F)C=C1.CC7=CC=C(C=C7)[S](O)(=O)=O.CC8=CC=C(C=C8)[S](O)(=O)=O,0.5752343235264734,0
S0018,Verdiperstat,CC(C)OCCN1C(=S)NC(=O)C2=C1C=C[NH]2,0.39962844669794295,0
S0507,CBL0137,CC(C)NCC[N]1C2=C(C=C(C=C2)C(C)=O)C3=C1C=CC(=C3)C(C)=O,0.2846930968062913,0
S0924,Pteryxin,C\C=C(C)/C(=O)OC1C(OC(C)=O)C(C)(C)OC2=C1C3=C(C=CC(=O)O3)C=C2,0.325054525283881,0
S3205,Perillaldehyde,CC(=C)C1CCC(=CC1)C=O,0.2973916693444994,0
S3220,Trigonelline,C[N+]1=CC(=CC=C1)C([O-])=O,0.24246179590722286,0
S3222,Raspberry ketone glucoside,CC(=O)CCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,0.3854838017535062,0
S3235,Sinapine,COC1=C(O)C(=CC(=C1)\C=C\C(=O)OCC[N+](C)(C)C)OC,0.45274361746949826,0
S3241,Loureirin A,COC1=CC=C(CCC(=O)C2=CC=C(O)C=C2)C(=C1)OC,0.31592619787139004,0
S3242,Loureirin B,COC1=CC(=C(CCC(=O)C2=CC=C(O)C=C2)C(=C1)OC)OC,0.3153873480276076,0
S3245,Nodakenetin,CC(C)(O)C1CC2=C(O1)C=C3OC(=O)C=CC3=C2,0.2721151189378701,0
S3247,Icariside I,COC1=CC=C(C=C1)C2=C(O)C(=O)C3=C(O2)C(=C(OC4OC(CO)C(O)C(O)C4O)C=C3O)CC=C(C)C,0.41676905770680894,0
S3254,Plantagoside,OCC1OC(OC2=CC(=CC(=C2O)O)C3CC(=O)C4=C(O)C=C(O)C=C4O3)C(O)C(O)C1O,0.46907922433023835,0
S3255,Pectolinarigenin,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O)C(=C(O)C=C3O2)OC,0.2625655249581185,0
S3256,Tectochrysin,COC1=CC(=C2C(=O)C=C(OC2=C1)C3=CC=CC=C3)O,0.18287821091361003,0
S3260,3'-hydroxy Puerarin,OCC1OC(C(O)C(O)C1O)C2=C(O)C=CC3=C2OC=C(C3=O)C4=CC(=C(O)C=C4)O,0.4309757804908147,0
S3261,Myrislignan,COC1=C(O)C=CC(=C1)C(O)C(C)OC2=C(OC)C=C(CC=C)C=C2OC,0.5507996113853048,0
S3262,Scopolin,COC1=CC2=C(OC(=O)C=C2)C=C1OC3OC(CO)C(O)C(O)C3O,0.34726060116646845,0
S3265,9''-Methyl salvianolate B,COC(=O)C(CC1=CC(=C(O)C=C1)O)OC(=O)/C=C/C2=C3C(C(OC3=C(O)C=C2)C4=CC(=C(O)C=C4)O)C(=O)OC(CC5=CC(=C(O)C=C5)O)C(O)=O,0.6319781117576799,1
S3267,Kaempferol-3-O-rutinoside,CC1OC(OCC2OC(OC3=C(OC4=C(C(=CC(=C4)O)O)C3=O)C5=CC=C(O)C=C5)C(O)C(O)C2O)C(O)C(O)C1O,0.4250740612733826,0
S3270,Genipin 1-O-beta-D-gentiobioside,COC(=O)C1=COC(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C4C1CC=C4CO,0.4094429236190395,0
S3274,Glucosyl-vitexin,OCC1OC(OC2C(O)C(O)C(CO)OC2OC3=C4OC(=CC(=O)C4=C(O)C=C3O)C5=CC=C(O)C=C5)C(O)C(O)C1O,0.39855642945445996,0
S3275,Senkyunolide I,CCC\C=C1/OC(=O)C2=C1CCC(O)C2O,0.3513913274689263,0
S3278,Kaempferol-3-O-neohesperidoside,CC1OC(OC2C(O)C(O)C(CO)OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(O)C=C5)C(O)C(O)C1O,0.4148482022850049,0
S3280,Linderene,CC1=COC2=C1C(O)C3C(=C)C4CC4C3(C)C2,0.409858248560865,0
S3281,Quercetin 3-O-β-D-glucose-7-O-β-D-gentiobioside,OCC1OC(OCC2OC(OC3=CC(=C4C(=O)C(=C(OC4=C3)C5=CC(=C(O)C=C5)O)OC6OC(CO)C(O)C(O)C6O)O)C(O)C(O)C2O)C(O)C(O)C1O,0.5314957599149168,0
S3283,Marmesin,CC(C)(O)C1CC2=CC3=C(OC(=O)C=C3)C=C2O1,0.2721151189378701,0
S3284,Tracheloside,COC1=CC=C(CC2COC(=O)C2(O)CC3=CC(=C(OC4OC(CO)C(O)C(O)C4O)C=C3)OC)C=C1OC,0.4400221944623495,0
S3295,Taxifolin 7-rhamnoside,CC1OC(OC2=CC(=C3C(=O)C(O)C(OC3=C2)C4=CC(=C(O)C=C4)O)O)C(O)C(O)C1O,0.5456927188809193,0
S3296,Hispidulin,COC1=C(O)C=C2OC(=CC(=O)C2=C1O)C3=CC=C(O)C=C3,0.2834011093637429,0
S3298,Caulophylline (N-Methylcytisine),CN1CC2CC(C1)C3=CC=CC(=O)N3C2,0.2753407806949947,0
S3300,Desoxyrhaponticin,COC1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)O)OC3OC(CO)C(O)C(O)C3O,0.4732979433478561,0
S3301,Cynarin,OC1CC(CC(OC(=O)/C=C/C2=CC=C(O)C(=C2)O)C1O)(OC(=O)\C=C\C3=CC=C(O)C(=C3)O)C(O)=O,0.6116654588023164,1
S3307,Galangin 3-methyl ether,COC1=C(OC2=C(C(=CC(=C2)O)O)C1=O)C3=CC=CC=C3,0.2963483474843579,0
S3308,Caftaric acid,OC(C(OC(=O)/C=C/C1=CC(=C(O)C=C1)O)C(O)=O)C(O)=O,0.6250344835159145,1
S6852,Gossypol,CC(C)C1=C(O)C(=C(C=O)C2=C1C=C(C)C(=C2O)C3=C(O)C4=C(C=C3C)C(=C(O)C(=C4C=O)O)C(C)C)O,0.4056579455702664,0
S6889,Monomethyl Fumarate,COC(=O)\C=C\C(O)=O,0.2917097105671263,0
S8978,Mitoquinone (MitoQ10) mesylate,COC1=C(OC)C(=O)C(=C(C)C1=O)CCCCCCCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.C[S]([O-])(=O)=O,0.4159262428291107,0
S9604,IM156,FC(F)(F)OC1=CC=C(NC(=N)NC(=N)N2CCCC2)C=C1,0.4031700771777707,0
S9611,ABTL-0812,CCCCC\C=C/C\C=C/CCCCCCC(O)C(O)=O,0.24983862404148693,0
S9687,H2DCFDA,CC(=O)OC1=CC2=C(C=C1Cl)C(C3=C(O2)C=C(OC(C)=O)C(=C3)Cl)C4=C(C=CC=C4)C(O)=O,0.25990018335538256,0
S0267,TRi-1,COC1=NC(=C(C=C1)[N+]([O-])=O)[S](=O)(=O)C2=CC=C(Cl)C=C2,0.48251507472028704,0
S0411,BAM 15,FC1=CC=CC=C1NC2=NC3=NON=C3N=C2NC4=CC=CC=C4F,0.5300464687599474,0
S0454,Adjudin,NNC(=O)C1=N[N](CC2=C(Cl)C=C(Cl)C=C2)C3=CC=CC=C13,0.5696859624678419,0
S0539,BTZO-1,O=C1N=C(SC2=CC=CC=C12)C3=CC=CC=N3,0.28954349947747265,0
S0781,IQ 3,O=C(O\N=C1/C2=CC=CC=C2C3=NC4=CC=CC=C4N=C13)C5=CC=CO5,0.43036932122067467,0
S0795,O-304,ClC1=CC=C(CN2SC(=NC2=O)NC(=O)C3=CC=C(Cl)C=C3)C=C1,0.518204079298695,0
S0913,"4',5,7-Trimethoxyflavone",COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(OC)C=C3OC,0.1907333526681968,0
S1273,Amarogentin,OCC1OC(OC2OC=C3C(CCOC3=O)C2C=C)C(OC(=O)C4=C(O)C=C(O)C=C4C5=CC=CC(=C5)O)C(O)C1O,0.43497898786646405,0
S1321,Urolithin B,OC1=CC2=C(C=C1)C3=CC=CC=C3C(=O)O2,0.15727076675176294,0
S1323,7-Methoxyisoflavone,COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,0.12286944199764639,0
S2942,EB-3D,[Br-].[Br-].CN(C)C1=CC=[N+](CC2=CC=C(OCCOC3=CC=C(C[N+]4=CC=C(C=C4)N(C)C)C=C3)C=C2)C=C1,0.33102815039682604,0
S2997,DL-Tartaric acid,OC(C(O)C(O)=O)C(O)=O,0.3454238584797426,0
S2999,Acetic acid octyl ester,CCCCCCCCOC(C)=O,0.20308893616593596,0
S3009,Menthone,CC(C)C1CCC(C)CC1=O,0.28907891322654755,0
S3087,N-Acetyl-DL-methionine,CSCCC(NC(C)=O)C(O)=O,0.29716597868207456,0
S3313,Nudifloric Acid,CN1C=C(C=CC1=O)C(O)=O,0.22782015147695836,0
S3341,Palmitoleic acid,CCCCCC\C=C/CCCCCCCC(O)=O,0.13623210912884162,0
S3357,Elaidic acid,CCCCCCCC\C=C\CCCCCCCC(O)=O,0.13623210912884162,0
S3743,Oxiglutatione,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,0.3589243832470895,0
S5645,Hemin,CC1=C(CCC(O)=O)C\2=N\C1=C/C3=C(C=C)C(=C4\C=C5/N=C(/C=C6\N([Fe](Cl)[N]34)\C(=C2)C(=C6C)CCC(O)=O)C(=C5C=C)C)C,0.46421688720563925,0
S9157,Neoandrographolide,CC1(CCCC2(C)C(CCC3=CCOC3=O)C(=C)CCC12)COC4OC(CO)C(O)C(O)C4O,0.4457332185611463,0
S9161,Ziyuglycoside II,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1(C)O)C(O)=O,0.4931352521201405,0
S9165,Poncirin,COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(OC4OC(CO)C(O)C(O)C4OC5OC(C)C(O)C(O)C5O)C=C3O,0.4368989978202191,0
S9232,Crocin II,CC(=C/C=C/C=C(C)/C=C/C=C(C)/C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)\C=C\C=C(C)\C(=O)OC3OC(CO)C(O)C(O)C3O,0.44771598506808835,0
S9247,Isoliensinine,COC1=CC=C(CC2N(C)CCC3=C2C=C(OC4=C(O)C=CC(=C4)CC5N(C)CCC6=C5C=C(O)C(=C6)OC)C(=C3)OC)C=C1,0.4507109952484772,0
S9268,Epmedin B,COC1=CC=C(C=C1)C2=C(OC3OC(C)C(O)C(O)C3OC4OCC(O)C(O)C4O)C(=O)C5=C(O2)C(=C(OC6OC(CO)C(O)C(O)C6O)C=C5O)CC=C(C)C,0.4454327936646694,0
S9269,Epmedin C,COC1=CC=C(C=C1)C2=C(OC3OC(C)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C(=O)C5=C(O2)C(=C(OC6OC(CO)C(O)C(O)C6O)C=C5O)CC=C(C)C,0.40816475787322276,0
S9273,Timosaponin BII,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC6OC(CO)C(O)C(O)C6OC7OC(CO)C(O)C(O)C7O)COC8OC(CO)C(O)C(O)C8O,0.4715449529360285,0
S9296,Fraxin,COC1=CC2=C(OC(=O)C=C2)C(=C1O)OC3OC(CO)C(O)C(O)C3O,0.36917733781141854,0
S9396,Geraniin,OC1=CC(=CC(=C1O)O)C(=O)OC2OC3COC(=O)C4=CC(=C(O)C(=C4C5=C(C=C(O)C(=C5O)O)C(=O)OC6C3OC(=O)C7=CC(=O)C8(O)OC9=C(O)C(=CC(=C9C7C8(O)O)C(=O)OC26)O)O)O,0.48060844905377453,0
S9698,Ezatiostat,CCOC(=O)C(N)CCC(=O)NC(CSCC1=CC=CC=C1)C(=O)NC(C(=O)OCC)C2=CC=CC=C2.OC(=O)C(F)(F)F,0.30225639276649113,0
S0316,MPO-IN-28,COC1=CC2=NC(=NC(=C2C=C1)C)N=C(N)N,0.3754016494815997,0
S2995,4-Hydroxyphenylpyruvic acid,OC(=O)C(=O)CC1=CC=C(O)C=C1,0.3628796884106367,0
S3168,cis-Resveratrol,OC1=CC=C(C=C1)\C=C/C2=CC(=CC(=C2)O)O,0.47792768244969125,0
S4419,Ensulizole,O[S](=O)(=O)C1=CC2=C(C=C1)N=C([NH]2)C3=CC=CC=C3,0.4989230137266631,0
S4425,Rifamycin S,COC1\C=C\OC2(C)OC3=C(C2=O)C4=C(C(=C3C)O)C(=O)C(=CC4=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C,0.4959880095193232,0
S4452,ML162,COC1=C(Cl)C=C(C=C1)N(C(C(=O)NCCC2=CC=CC=C2)C3=CC=CS3)C(=O)CCl,0.2522895239015906,0
S4611,TCEP Hydrochloride,Cl.OC(=O)CCP(CCC(O)=O)CCC(O)=O,0.2532946865989546,0
S5958,Metformin,CN(C)C(=N)NC(N)=N,0.35045711839571475,0
S5977,"3-Amino-1,2,4-triazole",NC1=NC=N[NH]1,0.5142185845096093,0
S9723,CDDO-Im,CC1(C)CCC2(CCC3(C)C(C2C1)C(=O)C=C4C5(C)C=C(C#N)C(=O)C(C)(C)C5CCC34C)C(=O)[N]6C=CN=C6,0.4348821810845422,0
S9783,6-Aminonicotinamide,NC(=O)C1=CC=C(N)N=C1,0.2840199796770701,0
S3384,(E/Z)-IT-603,COC1=CC(=CC(=C1O)/C=C2/NC(=S)NC2=O)Br,0.4906528237477705,0
S4460,IMM-H007,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)[N]2C=NC3=C(NC4=CC=CC(=C4)O)N=CN=C23,0.3794710860455558,0
S5899,(R)-(-)-Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,0.2717381071814273,0
S6239,PMX-53,CC(=O)NC(CC1=CC=CC=C1)C(=O)NC2CCCNC(=O)C(CCCN=C(N)N)NC(=O)C(CC3=C[NH]C4=CC=CC=C34)NC(=O)C(CC5CCCCC5)NC(=O)C6CCCN6C2=O,0.4355582896720781,0
S6347,5'-N-Ethylcarboxamidoadenosine (NECA),CCNC(=O)C1OC(C(O)C1O)[N]2C=NC3=C(N)N=CN=C23,0.35651713290811315,0
S9729,Visomitin (SKQ1),[Br-].CC1=C(C)C(=O)C(=CC1=O)CCCCCCCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,0.2777138449178201,0
S9733,Mito-TEMPO,[Cl-].CC1(C)CC(CC(C)(C)N1[O])NC(=O)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,0.3889238151316078,0
S9860,BC1618,OC(COC1=CC=C(C=C1)C(F)(F)F)CN(CC2=CC=CC=C2)CC3=CC=CC=C3,0.3293741505497692,0
S9874,4-Aminobenzohydrazide,NNC(=O)C1=CC=C(N)C=C1,0.49758269600770727,0
E0018,Triheptanoin,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0.23302539300039987,0
E0020,Lupenone,CC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC34C)C12,0.34669296898666796,0
E0022,Ophiopogonin D,CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CC(OC7OC(C)C(O)C(OC8OCC(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)C6(C)C5CCC4(C)C3C2C,0.5283025948439072,0
E0025,2-Hydroxybenzylamine,NCC1=CC=CC=C1O,0.3958701731347541,0
S9793,4-Hydroxynonenal,CCCCCC(O)\C=C\C=O,0.19884597263337983,0
S9925,Imeglimin (EMD 387008) Hydrochloride,Cl.CC1N=C(N)NC(=N1)N(C)C,0.3471803041628665,0
E0023,"5,7-Dihydroxychromone",OC1=CC(=C2C(=O)C=COC2=C1)O,0.3015138169552721,0
E0092,KEA1-97,FC1=CC=C(C=C1)C2=CC=C(NC3=NC(=NC(=N3)Cl)Cl)C=C2,0.37987344475506357,0
E0129,Oxysophocarpine,[O-][N+]12CCCC3CN4C(CC=CC4=O)C(CCC1)C23,0.4480872022290156,0
E0130,Apigenin-7-O-glucuronide,OC1C(O)C(OC(C1O)C(O)=O)OC2=CC(=C3C(=O)C=C(OC3=C2)C4=CC=C(O)C=C4)O,0.3767450817576138,0
